SPX (S&P 500 INDEX),2809.21,-0.71
Oct 17 2018 @ 19:59 ET
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int
2018 Oct 17 3070.00 (SPXW1817J3070),0.05,0.0, ,0.05,0,2024,2018 Oct 17 3070.00 (SPXW1817V3070),0.0,0.0,249.20,272.50,0,0
2018 Oct 17 3075.00 (SPXW1817J3075),0.18,0.0, ,0.05,0,23,2018 Oct 17 3075.00 (SPXW1817V3075),0.0,0.0,254.20,278.00,0,0
2018 Oct 17 3080.00 (SPXW1817J3080),0.13,0.0, ,0.05,0,603,2018 Oct 17 3080.00 (SPXW1817V3080),0.0,0.0,259.20,282.50,0,0
2018 Oct 17 3090.00 (SPXW1817J3090),0.0,0.0, ,0.05,0,0,2018 Oct 17 3090.00 (SPXW1817V3090),0.0,0.0,269.20,292.50,0,0
2018 Oct 17 3100.00 (SPXW1817J3100),0.05,0.0, ,0.05,0,1765,2018 Oct 17 3100.00 (SPXW1817V3100),298.16,+133.81,279.20,303.00,1,1
2018 Oct 17 3110.00 (SPXW1817J3110),0.0,0.0, ,0.05,0,0,2018 Oct 17 3110.00 (SPXW1817V3110),0.0,0.0,289.20,312.50,0,0
2018 Oct 17 3120.00 (SPXW1817J3120),0.05,0.0, ,0.05,0,3,2018 Oct 17 3120.00 (SPXW1817V3120),0.0,0.0,299.20,322.50,0,0
2018 Oct 17 3125.00 (SPXW1817J3125),0.05,0.0, ,0.05,0,208,2018 Oct 17 3125.00 (SPXW1817V3125),322.48,+133.28,304.20,328.00,1,1
2018 Oct 17 3130.00 (SPXW1817J3130),0.10,0.0, ,0.05,0,8,2018 Oct 17 3130.00 (SPXW1817V3130),0.0,0.0,309.20,332.50,0,0
2018 Oct 17 3150.00 (SPXW1817J3150),0.12,0.0, ,0.05,0,3,2018 Oct 17 3150.00 (SPXW1817V3150),0.0,0.0,329.20,353.00,0,0
2018 Oct 17 3175.00 (SPXW1817J3175),0.07,0.0, ,0.05,0,2,2018 Oct 17 3175.00 (SPXW1817V3175),0.0,0.0,354.20,378.00,0,0
2018 Oct 17 3200.00 (SPXW1817J3200),0.10,0.0, ,0.05,0,115,2018 Oct 17 3200.00 (SPXW1817V3200),0.0,0.0,379.20,403.00,0,0
2018 Oct 17 3250.00 (SPXW1817J3250),0.05,0.0, ,0.05,0,14,2018 Oct 17 3250.00 (SPXW1817V3250),0.0,0.0,429.20,453.00,0,0
2018 Oct 17 3300.00 (SPXW1817J3300),0.11,0.0, ,0.05,0,38,2018 Oct 17 3300.00 (SPXW1817V3300),0.0,0.0,479.20,503.00,0,0
2018 Oct 17 3350.00 (SPXW1817J3350),0.0,0.0, ,0.05,0,0,2018 Oct 17 3350.00 (SPXW1817V3350),0.0,0.0,529.20,552.50,0,0
2018 Oct 17 3400.00 (SPXW1817J3400),0.07,0.0, ,0.05,0,25,2018 Oct 17 3400.00 (SPXW1817V3400),0.0,0.0,579.20,602.50,0,0
2018 Oct 19 800.00 (SPX1819J800),2130.03,0.0,2012.20,2015.50,0,5,2018 Oct 19 800.00 (SPX1819V800),0.0,0.0, ,0.05,0,0
2018 Oct 19 800.00 (SPXW1819J800),0.0,0.0,2005.40,2022.30,0,0,2018 Oct 19 800.00 (SPXW1819V800),0.0,0.0, ,0.05,0,0
2018 Oct 19 850.00 (SPX1819J850),2052.70,0.0,1962.20,1965.90,0,40,2018 Oct 19 850.00 (SPX1819V850),0.0,0.0, ,0.05,0,0
2018 Oct 19 850.00 (SPXW1819J850),0.0,0.0,1955.00,1972.40,0,0,2018 Oct 19 850.00 (SPXW1819V850),0.0,0.0, ,0.05,0,0
2018 Oct 19 900.00 (SPX1819J900),0.0,0.0,1912.20,1915.90,0,0,2018 Oct 19 900.00 (SPX1819V900),0.0,0.0, ,0.05,0,0
2018 Oct 19 900.00 (SPXW1819J900),0.0,0.0,1905.40,1920.90,0,0,2018 Oct 19 900.00 (SPXW1819V900),0.0,0.0, ,0.05,0,0
2018 Oct 19 950.00 (SPX1819J950),0.0,0.0,1862.20,1865.50,0,0,2018 Oct 19 950.00 (SPX1819V950),0.0,0.0, ,0.05,0,0
2018 Oct 19 950.00 (SPXW1819J950),0.0,0.0,1855.50,1870.80,0,0,2018 Oct 19 950.00 (SPXW1819V950),0.0,0.0, ,0.05,0,0
2018 Oct 19 1000.00 (SPX1819J1000),1749.00,0.0,1812.20,1815.60,0,27765,2018 Oct 19 1000.00 (SPX1819V1000),0.05,0.0, ,0.05,0,28068
2018 Oct 19 1000.00 (SPXW1819J1000),0.0,0.0,1805.50,1820.80,0,0,2018 Oct 19 1000.00 (SPXW1819V1000),0.05,0.0, ,0.05,0,177
2018 Oct 19 1050.00 (SPX1819J1050),0.0,0.0,1762.20,1765.50,0,0,2018 Oct 19 1050.00 (SPX1819V1050),0.0,0.0, ,0.05,0,0
2018 Oct 19 1050.00 (SPXW1819J1050),0.0,0.0,1755.40,1770.80,0,0,2018 Oct 19 1050.00 (SPXW1819V1050),0.0,0.0, ,0.05,0,0
2018 Oct 19 1100.00 (SPX1819J1100),0.0,0.0,1712.20,1716.00,0,0,2018 Oct 19 1100.00 (SPX1819V1100),0.05,0.0, ,0.05,0,144
2018 Oct 19 1100.00 (SPXW1819J1100),0.0,0.0,1705.00,1721.80,0,0,2018 Oct 19 1100.00 (SPXW1819V1100),0.05,0.0, ,0.05,0,7
2018 Oct 19 1150.00 (SPX1819J1150),1753.00,0.0,1662.20,1666.00,0,40,2018 Oct 19 1150.00 (SPX1819V1150),0.05,0.0, ,0.05,0,6
2018 Oct 19 1150.00 (SPXW1819J1150),0.0,0.0,1655.50,1671.80,0,0,2018 Oct 19 1150.00 (SPXW1819V1150),0.0,0.0, ,0.05,0,0
2018 Oct 19 1200.00 (SPX1819J1200),0.0,0.0,1612.20,1616.00,0,0,2018 Oct 19 1200.00 (SPX1819V1200),0.05,0.0, ,0.05,0,11910
2018 Oct 19 1200.00 (SPXW1819J1200),0.0,0.0,1605.80,1622.50,0,0,2018 Oct 19 1200.00 (SPXW1819V1200),0.0,0.0, ,0.05,0,0
2018 Oct 19 1250.00 (SPX1819J1250),0.0,0.0,1562.20,1566.00,0,0,2018 Oct 19 1250.00 (SPX1819V1250),0.07,0.0, ,0.05,0,59
2018 Oct 19 1250.00 (SPXW1819J1250),0.0,0.0,1555.50,1571.00,0,0,2018 Oct 19 1250.00 (SPXW1819V1250),0.05,0.0, ,0.05,0,102
2018 Oct 19 1300.00 (SPX1819J1300),1566.10,0.0,1512.20,1516.00,0,47,2018 Oct 19 1300.00 (SPX1819V1300),0.05,0.0, ,0.05,0,10362
2018 Oct 19 1300.00 (SPXW1819J1300),0.0,0.0,1505.00,1521.30,0,0,2018 Oct 19 1300.00 (SPXW1819V1300),0.05,0.0, ,0.05,0,167
2018 Oct 19 1350.00 (SPX1819J1350),0.0,0.0,1462.20,1466.00,0,0,2018 Oct 19 1350.00 (SPX1819V1350),0.09,0.0, ,0.05,0,125
2018 Oct 19 1350.00 (SPXW1819J1350),0.0,0.0,1455.60,1471.00,0,0,2018 Oct 19 1350.00 (SPXW1819V1350),0.10,0.0, ,0.05,0,120
2018 Oct 19 1375.00 (SPX1819J1375),0.0,0.0,1437.20,1440.60,0,0,2018 Oct 19 1375.00 (SPX1819V1375),0.05,0.0, ,0.05,0,228
2018 Oct 19 1375.00 (SPXW1819J1375),0.0,0.0,1430.20,1446.60,0,0,2018 Oct 19 1375.00 (SPXW1819V1375),0.10,0.0, ,0.05,0,111
2018 Oct 19 1400.00 (SPX1819J1400),0.0,0.0,1412.20,1416.00,0,0,2018 Oct 19 1400.00 (SPX1819V1400),0.05,0.0, ,0.05,0,22794
2018 Oct 19 1400.00 (SPXW1819J1400),0.0,0.0,1405.50,1420.90,0,0,2018 Oct 19 1400.00 (SPXW1819V1400),0.30,0.0, ,0.05,0,10
2018 Oct 19 1425.00 (SPX1819J1425),0.0,0.0,1387.20,1391.10,0,0,2018 Oct 19 1425.00 (SPX1819V1425),0.02,0.0, ,0.05,0,1011
2018 Oct 19 1425.00 (SPXW1819J1425),0.0,0.0,1380.60,1396.30,0,0,2018 Oct 19 1425.00 (SPXW1819V1425),0.0,0.0, ,0.05,0,0
2018 Oct 19 1450.00 (SPX1819J1450),0.0,0.0,1362.20,1365.70,0,0,2018 Oct 19 1450.00 (SPX1819V1450),0.05,0.0, ,0.05,0,1143
2018 Oct 19 1450.00 (SPXW1819J1450),0.0,0.0,1355.10,1372.00,0,0,2018 Oct 19 1450.00 (SPXW1819V1450),0.05,0.0, ,0.05,0,260
2018 Oct 19 1475.00 (SPX1819J1475),0.0,0.0,1337.20,1340.70,0,0,2018 Oct 19 1475.00 (SPX1819V1475),0.05,0.0, ,0.05,0,271
2018 Oct 19 1475.00 (SPXW1819J1475),0.0,0.0,1329.90,1345.90,0,0,2018 Oct 19 1475.00 (SPXW1819V1475),0.05,0.0, ,0.05,0,754
2018 Oct 19 1500.00 (SPX1819J1500),0.0,0.0,1312.10,1316.10,0,0,2018 Oct 19 1500.00 (SPX1819V1500),0.05,0.0, ,0.05,0,39361
2018 Oct 19 1500.00 (SPXW1819J1500),0.0,0.0,1304.90,1320.90,0,0,2018 Oct 19 1500.00 (SPXW1819V1500),0.10,0.0, ,0.05,0,2102
2018 Oct 19 1525.00 (SPX1819J1525),0.0,0.0,1287.20,1291.10,0,0,2018 Oct 19 1525.00 (SPX1819V1525),0.06,0.0, ,0.05,0,3122
2018 Oct 19 1525.00 (SPXW1819J1525),0.0,0.0,1280.20,1297.30,0,0,2018 Oct 19 1525.00 (SPXW1819V1525),0.10,0.0, ,0.05,0,930
2018 Oct 19 1550.00 (SPX1819J1550),0.0,0.0,1262.20,1266.10,0,0,2018 Oct 19 1550.00 (SPX1819V1550),0.05,0.0, ,0.05,0,1958
2018 Oct 19 1550.00 (SPXW1819J1550),0.0,0.0,1255.00,1272.30,0,0,2018 Oct 19 1550.00 (SPXW1819V1550),0.10,0.0, ,0.05,0,3000
2018 Oct 19 1575.00 (SPX1819J1575),0.0,0.0,1237.20,1241.10,0,0,2018 Oct 19 1575.00 (SPX1819V1575),0.05,0.0, ,0.05,0,4654
2018 Oct 19 1575.00 (SPXW1819J1575),0.0,0.0,1230.60,1246.90,0,0,2018 Oct 19 1575.00 (SPXW1819V1575),0.10,0.0, ,0.05,0,775
2018 Oct 19 1600.00 (SPX1819J1600),0.0,0.0,1212.20,1216.10,0,0,2018 Oct 19 1600.00 (SPX1819V1600),0.05,0.0, ,0.05,0,21560
2018 Oct 19 1600.00 (SPXW1819J1600),0.0,0.0,1205.20,1221.70,0,0,2018 Oct 19 1600.00 (SPXW1819V1600),0.05,0.0, ,0.05,0,725
2018 Oct 19 1625.00 (SPX1819J1625),0.0,0.0,1187.20,1191.10,0,0,2018 Oct 19 1625.00 (SPX1819V1625),0.05,0.0, ,0.05,0,5267
2018 Oct 19 1625.00 (SPXW1819J1625),0.0,0.0,1180.00,1196.00,0,0,2018 Oct 19 1625.00 (SPXW1819V1625),0.10,0.0, ,0.05,0,650
2018 Oct 19 1650.00 (SPX1819J1650),0.0,0.0,1162.20,1166.10,0,0,2018 Oct 19 1650.00 (SPX1819V1650),0.15,0.0, ,0.05,0,7286
2018 Oct 19 1650.00 (SPXW1819J1650),0.0,0.0,1155.70,1171.00,0,0,2018 Oct 19 1650.00 (SPXW1819V1650),0.11,0.0, ,0.05,0,347
2018 Oct 19 1675.00 (SPX1819J1675),0.0,0.0,1137.20,1141.10,0,0,2018 Oct 19 1675.00 (SPX1819V1675),0.10,0.0, ,0.05,0,6496
2018 Oct 19 1675.00 (SPXW1819J1675),0.0,0.0,1130.10,1146.70,0,0,2018 Oct 19 1675.00 (SPXW1819V1675),0.08,0.0, ,0.05,0,265
2018 Oct 19 1700.00 (SPX1819J1700),1226.80,0.0,1112.20,1115.70,0,291,2018 Oct 19 1700.00 (SPX1819V1700),0.05,0.0, ,0.05,0,39702
2018 Oct 19 1700.00 (SPXW1819J1700),0.0,0.0,1105.70,1120.20,0,0,2018 Oct 19 1700.00 (SPXW1819V1700),0.05,0.0, ,0.05,0,1281
2018 Oct 19 1725.00 (SPX1819J1725),0.0,0.0,1087.20,1091.10,0,0,2018 Oct 19 1725.00 (SPX1819V1725),0.10,0.0, ,0.05,0,4015
2018 Oct 19 1725.00 (SPXW1819J1725),0.0,0.0,1079.90,1097.40,0,0,2018 Oct 19 1725.00 (SPXW1819V1725),0.10,0.0, ,0.05,0,543
2018 Oct 19 1750.00 (SPX1819J1750),0.0,0.0,1062.20,1066.10,0,0,2018 Oct 19 1750.00 (SPX1819V1750),0.15,0.0, ,0.05,0,6065
2018 Oct 19 1750.00 (SPXW1819J1750),0.0,0.0,1055.70,1071.10,0,0,2018 Oct 19 1750.00 (SPXW1819V1750),0.10,0.0, ,0.05,0,1828
2018 Oct 19 1775.00 (SPX1819J1775),0.0,0.0,1037.20,1041.10,0,0,2018 Oct 19 1775.00 (SPX1819V1775),0.25,0.0, ,0.05,0,3643
2018 Oct 19 1775.00 (SPXW1819J1775),0.0,0.0,1030.60,1046.00,0,0,2018 Oct 19 1775.00 (SPXW1819V1775),0.05,0.0, ,0.05,0,1635
2018 Oct 19 1800.00 (SPX1819J1800),0.0,0.0,1012.20,1016.10,0,0,2018 Oct 19 1800.00 (SPX1819V1800),0.15,0.0, ,0.05,0,31572
2018 Oct 19 1800.00 (SPXW1819J1800),1099.65,0.0,1005.70,1021.00,0,9,2018 Oct 19 1800.00 (SPXW1819V1800),0.05,0.0, ,0.05,0,1024
2018 Oct 19 1825.00 (SPX1819J1825),0.0,0.0,987.20,991.10,0,0,2018 Oct 19 1825.00 (SPX1819V1825),0.10,0.0, ,0.05,0,4637
2018 Oct 19 1825.00 (SPXW1819J1825),0.0,0.0,980.60,996.00,0,0,2018 Oct 19 1825.00 (SPXW1819V1825),0.15,0.0, ,0.05,0,537
2018 Oct 19 1850.00 (SPX1819J1850),0.0,0.0,962.20,965.70,0,0,2018 Oct 19 1850.00 (SPX1819V1850),0.20,0.0, ,0.05,0,9110
2018 Oct 19 1850.00 (SPXW1819J1850),0.0,0.0,955.70,970.90,0,0,2018 Oct 19 1850.00 (SPXW1819V1850),0.10,0.0, ,0.05,0,133
2018 Oct 19 1875.00 (SPX1819J1875),967.79,0.0,937.20,941.10,0,0,2018 Oct 19 1875.00 (SPX1819V1875),0.10,0.0, ,0.05,0,7419
2018 Oct 19 1875.00 (SPXW1819J1875),0.0,0.0,931.10,947.40,0,0,2018 Oct 19 1875.00 (SPXW1819V1875),0.15,0.0, ,0.05,0,431
2018 Oct 19 1900.00 (SPX1819J1900),968.84,0.0,912.20,916.10,0,121,2018 Oct 19 1900.00 (SPX1819V1900),0.05,0.0, ,0.05,0,15019
2018 Oct 19 1900.00 (SPXW1819J1900),0.0,0.0,906.00,922.40,0,0,2018 Oct 19 1900.00 (SPXW1819V1900),0.10,0.0, ,0.05,0,1356
2018 Oct 19 1910.00 (SPX1819J1910),989.56,0.0,902.20,906.10,0,3,2018 Oct 19 1910.00 (SPX1819V1910),0.12,0.0, ,0.05,0,1667
2018 Oct 19 1910.00 (SPXW1819J1910),976.52,0.0,895.20,910.20,0,1,2018 Oct 19 1910.00 (SPXW1819V1910),0.20,0.0, ,0.05,0,202
2018 Oct 19 1920.00 (SPX1819J1920),0.0,0.0,892.20,896.10,0,0,2018 Oct 19 1920.00 (SPX1819V1920),0.11,0.0, ,0.05,0,1035
2018 Oct 19 1920.00 (SPXW1819J1920),0.0,0.0,884.90,902.40,0,0,2018 Oct 19 1920.00 (SPXW1819V1920),0.10,0.0, ,0.05,0,451
2018 Oct 19 1925.00 (SPX1819J1925),863.60,0.0,887.20,891.10,0,3,2018 Oct 19 1925.00 (SPX1819V1925),0.05,0.0, ,0.05,0,2005
2018 Oct 19 1925.00 (SPXW1819J1925),0.0,0.0,880.70,897.00,0,0,2018 Oct 19 1925.00 (SPXW1819V1925),0.30,0.0, ,0.05,0,1368
2018 Oct 19 1930.00 (SPX1819J1930),0.0,0.0,882.20,886.10,0,0,2018 Oct 19 1930.00 (SPX1819V1930),0.20,0.0, ,0.05,0,1445
2018 Oct 19 1930.00 (SPXW1819J1930),0.0,0.0,875.80,891.00,0,0,2018 Oct 19 1930.00 (SPXW1819V1930),0.55,0.0, ,0.05,0,68
2018 Oct 19 1940.00 (SPX1819J1940),0.0,0.0,872.20,876.10,0,0,2018 Oct 19 1940.00 (SPX1819V1940),0.15,0.0, ,0.05,0,1722
2018 Oct 19 1940.00 (SPXW1819J1940),0.0,0.0,865.10,881.10,0,0,2018 Oct 19 1940.00 (SPXW1819V1940),0.05,0.0, ,0.05,0,650
2018 Oct 19 1950.00 (SPX1819J1950),935.37,0.0,862.20,866.10,0,5,2018 Oct 19 1950.00 (SPX1819V1950),0.40,0.0, ,0.05,0,5804
2018 Oct 19 1950.00 (SPXW1819J1950),0.0,0.0,855.20,872.00,0,0,2018 Oct 19 1950.00 (SPXW1819V1950),0.15,0.0, ,0.05,0,260
2018 Oct 19 1960.00 (SPX1819J1960),0.0,0.0,852.20,856.10,0,0,2018 Oct 19 1960.00 (SPX1819V1960),0.05,0.0, ,0.05,0,17385
2018 Oct 19 1960.00 (SPXW1819J1960),0.0,0.0,845.10,860.20,0,0,2018 Oct 19 1960.00 (SPXW1819V1960),0.35,0.0, ,0.05,0,976
2018 Oct 19 1970.00 (SPX1819J1970),0.0,0.0,842.20,846.10,0,0,2018 Oct 19 1970.00 (SPX1819V1970),0.11,0.0, ,0.05,0,1290
2018 Oct 19 1970.00 (SPXW1819J1970),0.0,0.0,836.00,851.80,0,0,2018 Oct 19 1970.00 (SPXW1819V1970),0.35,0.0, ,0.05,0,939
2018 Oct 19 1975.00 (SPX1819J1975),750.00,0.0,837.20,841.10,0,2,2018 Oct 19 1975.00 (SPX1819V1975),0.10,0.0, ,0.05,0,3253
2018 Oct 19 1975.00 (SPXW1819J1975),0.0,0.0,830.20,847.00,0,0,2018 Oct 19 1975.00 (SPXW1819V1975),0.05,0.0, ,0.05,0,109
2018 Oct 19 1980.00 (SPX1819J1980),0.0,0.0,832.20,836.10,0,0,2018 Oct 19 1980.00 (SPX1819V1980),0.10,0.0, ,0.05,0,2164
2018 Oct 19 1980.00 (SPXW1819J1980),0.0,0.0,825.70,840.20,0,0,2018 Oct 19 1980.00 (SPXW1819V1980),0.45,0.0, ,0.05,0,622
2018 Oct 19 1990.00 (SPX1819J1990),0.0,0.0,822.20,826.10,0,0,2018 Oct 19 1990.00 (SPX1819V1990),0.15,0.0, ,0.05,0,1756
2018 Oct 19 1990.00 (SPXW1819J1990),0.0,0.0,815.70,830.20,0,0,2018 Oct 19 1990.00 (SPXW1819V1990),0.05,0.0, ,0.05,0,68
2018 Oct 19 2000.00 (SPX1819J2000),749.60,0.0,812.20,816.20,0,29867,2018 Oct 19 2000.00 (SPX1819V2000),0.05,0.0, ,0.05,0,48908
2018 Oct 19 2000.00 (SPXW1819J2000),0.0,0.0,805.00,822.40,0,0,2018 Oct 19 2000.00 (SPXW1819V2000),0.05,0.0, ,0.05,0,1428
2018 Oct 19 2010.00 (SPX1819J2010),917.20,0.0,802.20,805.80,0,1,2018 Oct 19 2010.00 (SPX1819V2010),0.15,0.0, ,0.05,0,1610
2018 Oct 19 2010.00 (SPXW1819J2010),0.0,0.0,795.90,812.30,0,0,2018 Oct 19 2010.00 (SPXW1819V2010),0.15,0.0, ,0.05,0,123
2018 Oct 19 2020.00 (SPX1819J2020),0.0,0.0,792.20,795.80,0,0,2018 Oct 19 2020.00 (SPX1819V2020),0.35,0.0, ,0.05,0,1607
2018 Oct 19 2020.00 (SPXW1819J2020),0.0,0.0,784.50,801.10,0,0,2018 Oct 19 2020.00 (SPXW1819V2020),0.15,0.0, ,0.05,0,85
2018 Oct 19 2025.00 (SPX1819J2025),754.47,0.0,787.30,790.80,0,4,2018 Oct 19 2025.00 (SPX1819V2025),0.15,0.0, ,0.05,0,2381
2018 Oct 19 2025.00 (SPXW1819J2025),0.0,0.0,779.90,796.10,0,0,2018 Oct 19 2025.00 (SPXW1819V2025),0.05,0.0, ,0.05,0,179
2018 Oct 19 2030.00 (SPX1819J2030),0.0,0.0,782.30,785.80,0,0,2018 Oct 19 2030.00 (SPX1819V2030),0.40,0.0, ,0.05,0,1656
2018 Oct 19 2030.00 (SPXW1819J2030),0.0,0.0,775.70,792.00,0,0,2018 Oct 19 2030.00 (SPXW1819V2030),0.10,0.0, ,0.05,0,355
2018 Oct 19 2040.00 (SPX1819J2040),713.65,0.0,772.30,775.80,0,2,2018 Oct 19 2040.00 (SPX1819V2040),0.05,0.0, ,0.05,0,1493
2018 Oct 19 2040.00 (SPXW1819J2040),0.0,0.0,765.20,782.00,0,0,2018 Oct 19 2040.00 (SPXW1819V2040),0.70,0.0, ,0.05,0,307
2018 Oct 19 2050.00 (SPX1819J2050),751.72,+48.07,762.30,765.80,3,235,2018 Oct 19 2050.00 (SPX1819V2050),0.05,0.0, ,0.05,0,6544
2018 Oct 19 2050.00 (SPXW1819J2050),0.0,0.0,755.70,772.40,0,0,2018 Oct 19 2050.00 (SPXW1819V2050),0.20,0.0, ,0.05,0,222
2018 Oct 19 2060.00 (SPX1819J2060),693.65,0.0,752.30,755.70,0,8,2018 Oct 19 2060.00 (SPX1819V2060),0.10,0.0, ,0.05,0,1388
2018 Oct 19 2060.00 (SPXW1819J2060),0.0,0.0,744.90,762.40,0,0,2018 Oct 19 2060.00 (SPXW1819V2060),0.05,0.0, ,0.05,0,266
2018 Oct 19 2070.00 (SPX1819J2070),687.90,0.0,742.30,746.20,0,2,2018 Oct 19 2070.00 (SPX1819V2070),0.50,0.0, ,0.05,0,1525
2018 Oct 19 2070.00 (SPXW1819J2070),0.0,0.0,735.70,751.60,0,0,2018 Oct 19 2070.00 (SPXW1819V2070),0.65,0.0, ,0.05,0,159
2018 Oct 19 2075.00 (SPX1819J2075),682.90,0.0,737.30,741.20,0,7,2018 Oct 19 2075.00 (SPX1819V2075),0.05,0.0, ,0.05,0,1215
2018 Oct 19 2075.00 (SPXW1819J2075),855.50,0.0,730.20,747.10,0,5,2018 Oct 19 2075.00 (SPXW1819V2075),0.20,0.0, ,0.05,0,132
2018 Oct 19 2080.00 (SPX1819J2080),677.90,0.0,732.30,736.20,0,10,2018 Oct 19 2080.00 (SPX1819V2080),0.18,0.0, ,0.05,0,810
2018 Oct 19 2080.00 (SPXW1819J2080),0.0,0.0,725.20,741.10,0,0,2018 Oct 19 2080.00 (SPXW1819V2080),1.15,0.0, ,0.05,0,155
2018 Oct 19 2090.00 (SPX1819J2090),667.90,0.0,722.30,726.20,0,5,2018 Oct 19 2090.00 (SPX1819V2090),0.25,0.0, ,0.05,0,1127
2018 Oct 19 2090.00 (SPXW1819J2090),0.0,0.0,715.20,732.10,0,0,2018 Oct 19 2090.00 (SPXW1819V2090),0.20,0.0, ,0.05,0,407
2018 Oct 19 2100.00 (SPX1819J2100),658.05,0.0,712.30,716.20,0,568,2018 Oct 19 2100.00 (SPX1819V2100),0.05,0.0, ,0.05,0,24267
2018 Oct 19 2100.00 (SPXW1819J2100),830.60,0.0,705.20,722.10,0,50,2018 Oct 19 2100.00 (SPXW1819V2100),0.05,0.0, ,0.05,0,668
2018 Oct 19 2110.00 (SPX1819J2110),0.0,0.0,702.30,706.20,0,0,2018 Oct 19 2110.00 (SPX1819V2110),0.50,0.0, ,0.05,0,1547
2018 Oct 19 2110.00 (SPXW1819J2110),0.0,0.0,695.30,711.90,0,0,2018 Oct 19 2110.00 (SPXW1819V2110),0.21,0.0, ,0.05,0,127
2018 Oct 19 2120.00 (SPX1819J2120),0.0,0.0,692.30,696.20,0,0,2018 Oct 19 2120.00 (SPX1819V2120),0.15,0.0, ,0.05,0,1079
2018 Oct 19 2120.00 (SPXW1819J2120),0.0,0.0,685.30,702.10,0,0,2018 Oct 19 2120.00 (SPXW1819V2120),0.30,0.0, ,0.05,0,128
2018 Oct 19 2125.00 (SPX1819J2125),0.0,0.0,687.30,691.20,0,0,2018 Oct 19 2125.00 (SPX1819V2125),0.05,0.0, ,0.05,0,2532
2018 Oct 19 2125.00 (SPXW1819J2125),0.0,0.0,680.30,696.10,0,0,2018 Oct 19 2125.00 (SPXW1819V2125),0.10,0.0, ,0.05,0,232
2018 Oct 19 2130.00 (SPX1819J2130),0.0,0.0,682.30,686.20,0,0,2018 Oct 19 2130.00 (SPX1819V2130),0.05,0.0, ,0.05,0,1659
2018 Oct 19 2130.00 (SPXW1819J2130),0.0,0.0,675.30,691.10,0,0,2018 Oct 19 2130.00 (SPXW1819V2130),0.10,0.0, ,0.05,0,378
2018 Oct 19 2140.00 (SPX1819J2140),618.45,0.0,672.30,676.20,0,3,2018 Oct 19 2140.00 (SPX1819V2140),0.05,0.0, ,0.05,0,1543
2018 Oct 19 2140.00 (SPXW1819J2140),0.0,0.0,665.00,682.10,0,0,2018 Oct 19 2140.00 (SPXW1819V2140),0.10,0.0, ,0.05,0,232
2018 Oct 19 2150.00 (SPX1819J2150),608.45,0.0,662.30,666.20,0,208,2018 Oct 19 2150.00 (SPX1819V2150),0.05,0.0, ,0.05,0,10807
2018 Oct 19 2150.00 (SPXW1819J2150),0.0,0.0,656.20,672.10,0,0,2018 Oct 19 2150.00 (SPXW1819V2150),0.10,0.0, ,0.05,0,1546
2018 Oct 19 2160.00 (SPX1819J2160),598.45,0.0,652.30,656.20,0,4,2018 Oct 19 2160.00 (SPX1819V2160),0.05,0.0, ,0.05,0,3201
2018 Oct 19 2160.00 (SPXW1819J2160),0.0,0.0,645.20,661.10,0,0,2018 Oct 19 2160.00 (SPXW1819V2160),0.05,0.0, ,0.05,0,147
2018 Oct 19 2170.00 (SPX1819J2170),588.50,0.0,642.30,646.20,0,10,2018 Oct 19 2170.00 (SPX1819V2170),0.05,0.0, ,0.05,0,1779
2018 Oct 19 2170.00 (SPXW1819J2170),0.0,0.0,635.00,651.70,0,0,2018 Oct 19 2170.00 (SPXW1819V2170),0.10,0.0, ,0.05,0,244
2018 Oct 19 2175.00 (SPX1819J2175),0.0,0.0,637.30,641.20,0,0,2018 Oct 19 2175.00 (SPX1819V2175),0.05,0.0, ,0.05,0,3002
2018 Oct 19 2175.00 (SPXW1819J2175),0.0,0.0,630.80,647.10,0,0,2018 Oct 19 2175.00 (SPXW1819V2175),0.05,0.0, ,0.05,0,5549
2018 Oct 19 2180.00 (SPX1819J2180),578.55,0.0,632.30,636.20,0,5,2018 Oct 19 2180.00 (SPX1819V2180),0.42,0.0, ,0.05,0,1125
2018 Oct 19 2180.00 (SPXW1819J2180),583.28,0.0,625.80,642.10,0,0,2018 Oct 19 2180.00 (SPXW1819V2180),0.35,0.0, ,0.05,0,180
2018 Oct 19 2185.00 (SPX1819J2185),0.0,0.0,627.30,631.20,0,0,2018 Oct 19 2185.00 (SPX1819V2185),0.45,0.0, ,0.05,0,854
2018 Oct 19 2185.00 (SPXW1819J2185),0.0,0.0,620.00,637.30,0,0,2018 Oct 19 2185.00 (SPXW1819V2185),0.10,0.0, ,0.05,0,253
2018 Oct 19 2190.00 (SPX1819J2190),568.55,0.0,622.30,626.20,0,3,2018 Oct 19 2190.00 (SPX1819V2190),0.05,0.0, ,0.05,0,1336
2018 Oct 19 2190.00 (SPXW1819J2190),0.0,0.0,615.50,632.10,0,0,2018 Oct 19 2190.00 (SPXW1819V2190),0.10,0.0, ,0.05,0,261
2018 Oct 19 2195.00 (SPX1819J2195),0.0,0.0,617.30,621.20,0,0,2018 Oct 19 2195.00 (SPX1819V2195),0.05,0.0, ,0.05,0,1334
